1;supply_node;2428.00;14.32;819.00;5.47;0
1;supply_node;2361.00;11.73;337.00;2.12;0
1;supply_node;3295.00;14.10;211.00;3.61;0
1;supply_node;2717.00;11.62;1536.00;1.36;0
1;supply_node;4169.00;10.65;963.00;2.84;0
1;supply_node;2812.00;10.38;744.00;5.77;0
1;supply_node;3042.00;9.75;987.00;3.54;0
1;supply_node;3571.00;11.80;740.00;5.01;0
1;supply_node;2315.00;15.12;282.00;1.67;0
1;supply_node;3430.00;11.60;1044.00;4.25;0
1;supply_node;2963.00;11.05;1423.00;0.90;0
1;supply_node;2639.00;13.03;305.00;3.84;0
1;supply_node;2737.00;10.65;959.00;0.14;0
1;supply_node;2602.00;9.93;1453.00;3.08;0
1;supply_node;3233.00;10.32;1085.00;4.56;0
1;supply_node;2541.00;11.38;1045.00;2.31;0
1;supply_node;3399.00;11.30;294.00;5.25;0
1;supply_node;3538.00;11.23;796.00;0.45;0
1;supply_node;2284.00;14.93;877.00;4.49;0
1;supply_node;2961.00;10.00;955.00;5.96;0
1;supply_node;4321.00;13.00;1177.00;2.61;0
1;supply_node;3489.00;12.10;521.00;5.20;0
1;supply_node;4145.00;10.82;552.00;1.85;0
1;supply_node;3145.00;14.07;463.00;4.79;0
1;supply_node;2428.00;14.32;1016.00;1.09;0
1;supply_node;3357.00;10.12;1580.00;4.03;0
1;supply_node;2589.00;11.85;1535.00;5.50;0
1;supply_node;3114.00;14.53;1889.00;3.26;0
1;supply_node;4518.00;10.40;1778.00;6.20;0
1;supply_node;3706.00;11.10;628.00;1.39;0
1;supply_node;2730.00;13.60;455.00;5.43;0
1;supply_node;4519.00;13.93;978.00;0.63;0
1;supply_node;3429.00;14.78;165.00;3.57;0
1;supply_node;3283.00;11.15;481.00;1.33;0
1;supply_node;3128.00;16.20;67.00;2.80;0
1;supply_node;2253.00;13.03;1691.00;5.74;0
1;supply_node;3674.00;11.80;523.00;2.04;0
1;supply_node;2535.00;11.80;969.00;4.98;0
1;supply_node;2588.00;12.90;1775.00;1.63;0
1;supply_node;2392.00;10.25;165.00;4.21;0
1;supply_node;2720.00;9.65;52.00;0.87;0
1;supply_node;3872.00;12.98;969.00;2.34;0
1;supply_node;3741.00;15.40;450.00;0.10;0
1;supply_node;3838.00;10.43;566.00;3.04;0
1;supply_node;3913.00;9.98;1766.00;4.52;0
1;supply_node;3474.00;9.50;808.00;2.27;0
1;supply_node;2808.00;10.43;648.00;3.75;0
1;supply_node;3095.00;10.30;581.00;0.41;0
1;supply_node;4372.00;13.10;1057.00;4.45;0
1;supply_node;3973.00;12.07;1156.00;5.93;0
1;supply_node;3886.00;11.78;666.00;2.58;0
1;supply_node;2780.00;9.50;1385.00;5.16;0
1;supply_node;3312.00;9.75;948.00;1.82;0
1;supply_node;3720.00;13.20;1574.00;3.29;0
1;supply_node;3830.00;11.78;1751.00;1.05;0
1;supply_node;2694.00;9.95;1472.00;3.99;0
1;supply_node;3291.00;13.80;256.00;5.47;0
1;supply_node;4009.00;11.32;854.00;2.12;0
1;supply_node;3740.00;14.62;379.00;4.71;0
1;supply_node;4185.00;11.50;1968.00;1.36;0
1;supply_node;4519.00;10.90;1823.00;4.29;0
1;supply_node;2245.00;12.95;1175.00;0.59;0
1;supply_node;4078.00;10.70;887.00;3.53;0
1;supply_node;2462.00;11.70;1609.00;5.01;0
1;supply_node;3407.00;9.85;665.00;2.76;0
1;supply_node;2736.00;12.53;675.00;5.70;0
1;supply_node;2463.00;14.25;881.00;0.90;0
1;supply_node;3818.00;12.05;1626.00;4.94;0
1;supply_node;3554.00;11.85;964.00;0.13;0
1;supply_node;2675.00;10.05;147.00;3.07;0
1;supply_node;2717.00;9.70;1242.00;0.83;0
1;supply_node;2863.00;11.35;583.00;2.31;0
1;supply_node;2872.00;11.53;143.00;5.24;0
1;supply_node;2405.00;16.58;1110.00;1.55;0
1;supply_node;3231.00;9.50;1443.00;4.48;0
1;supply_node;4537.00;14.48;1016.00;1.13;0
1;supply_node;2650.00;12.55;20.00;3.71;0
1;supply_node;3018.00;11.53;1274.00;0.37;0
1;supply_node;3172.00;10.53;794.00;1.85;0
1;supply_node;3721.00;13.57;489.00;5.89;0
1;supply_node;4671.00;12.50;1541.00;2.54;0
1;supply_node;4113.00;11.35;1026.00;4.02;0
1;supply_node;3479.00;11.32;948.00;1.78;0
1;supply_node;3364.00;9.65;756.00;3.25;0
1;supply_node;3612.00;10.25;492.00;6.19;0
1;supply_node;3440.00;10.55;1548.00;2.49;0
1;supply_node;4393.00;10.38;1720.00;5.43;0
1;supply_node;4155.00;11.05;1459.00;2.08;0
1;supply_node;2350.00;11.65;449.00;4.67;0
1;supply_node;2809.00;13.15;223.00;1.32;0
1;supply_node;2945.00;9.55;630.00;2.80;0
1;supply_node;4486.00;12.65;966.00;0.55;0
1;supply_node;3765.00;13.82;1016.00;3.49;0
1;supply_node;3609.00;10.12;1348.00;4.97;0
1;supply_node;3894.00;12.40;632.00;2.73;0
1;supply_node;3328.00;9.50;1500.00;4.20;0
1;supply_node;3680.00;12.40;1352.00;0.86;0
1;supply_node;3140.00;15.43;295.00;4.90;0
1;supply_node;3178.00;9.50;1488.00;0.09;0
1;supply_node;2602.00;10.18;1367.00;3.03;0
1;supply_node;4494.00;13.78;901.00;5.62;0
1;supply_node;2740.00;12.35;809.00;2.27;0
1;supply_node;2709.00;12.65;366.00;5.20;0
1;supply_node;3784.00;11.85;758.00;1.50;0
1;supply_node;3857.00;11.78;1492.00;4.44;0
1;supply_node;3236.00;13.25;1621.00;5.92;0
1;supply_node;2274.00;13.15;1122.00;3.68;0
1;supply_node;2682.00;10.62;1430.00;0.33;0
1;supply_node;2685.00;11.03;1530.00;1.81;0
1;supply_node;2684.00;10.10;1093.00;5.85;0
1;supply_node;3660.00;11.12;810.00;1.04;0
1;supply_node;3782.00;13.53;1380.00;3.98;0
1;supply_node;3718.00;13.35;404.00;1.74;0
1;supply_node;2953.00;13.35;182.00;3.22;0
1;supply_node;3093.00;10.93;1267.00;6.15;0
1;supply_node;2883.00;14.78;373.00;2.46;0
1;supply_node;3606.00;11.62;633.00;5.39;0
1;supply_node;2481.00;17.58;1329.00;0.58;0
1;supply_node;3812.00;12.55;1712.00;4.62;0
1;supply_node;3123.00;15.38;186.00;1.28;0
1;supply_node;2947.00;10.12;1097.00;2.76;0
1;supply_node;3288.00;15.50;162.00;5.69;0
1;supply_node;3115.00;9.50;1483.00;2.00;0
1;supply_node;3950.00;10.90;1498.00;4.93;0
1;supply_node;3147.00;19.98;1868.00;1.58;0
1;supply_node;3146.00;9.65;1295.00;4.17;0
1;supply_node;3246.00;13.88;213.00;0.82;0
1;supply_node;2910.00;11.28;1329.00;2.30;0
1;supply_node;3208.00;9.50;873.00;0.06;0
1;supply_node;2994.00;10.62;1509.00;2.99;0
1;supply_node;3005.00;14.57;260.00;4.47;0
1;supply_node;2695.00;10.10;1381.00;2.23;0
1;supply_node;4325.00;12.95;715.00;3.71;0
1;supply_node;3226.00;17.60;2004.00;0.36;0
1;supply_node;3156.00;20.15;1701.00;4.40;0
1;supply_node;2572.00;11.93;141.00;5.88;0
1;supply_node;2278.00;12.03;1375.00;2.53;0
1;supply_node;2823.00;10.65;19.00;5.12;0
1;supply_node;3737.00;12.43;1326.00;1.77;0
1;supply_node;3633.00;11.70;438.00;4.71;0
1;supply_node;3550.00;11.75;897.00;1.01;0
1;supply_node;3579.00;15.20;212.00;3.95;0
1;supply_node;3823.00;10.93;527.00;5.42;0
1;supply_node;3367.00;15.05;129.00;3.18;0
1;supply_node;2412.00;12.10;1347.00;6.11;0
1;supply_node;3743.00;11.93;1506.00;1.31;0
1;supply_node;4490.00;12.40;1057.00;5.35;0
1;supply_node;3511.00;9.88;746.00;0.55;0
1;supply_node;2599.00;11.00;1627.00;3.48;0
1;supply_node;4270.00;12.10;753.00;6.07;0
1;supply_node;4057.00;12.10;1812.00;2.72;0
1;supply_node;3274.00;17.40;1873.00;5.65;0
1;supply_node;3133.00;10.10;960.00;1.95;0
1;supply_node;3861.00;13.80;1064.00;4.89;0
1;supply_node;4668.00;12.12;1637.00;0.09;0
1;supply_node;3429.00;9.50;520.00;4.13;0
1;supply_node;2384.00;11.32;1704.00;0.79;0
1;supply_node;2520.00;19.65;1150.00;2.26;0
1;supply_node;3844.00;11.85;1149.00;0.02;0
1;supply_node;3280.00;9.50;716.00;1.50;0
1;supply_node;4289.00;14.05;945.00;4.44;0
1;supply_node;3190.00;9.50;1381.00;2.19;0
1;supply_node;2737.00;11.25;1491.00;3.67;0
1;supply_node;4058.00;13.43;1054.00;0.32;0
1;supply_node;3421.00;12.15;1213.00;2.91;0
1;supply_node;2466.00;19.27;694.00;5.84;0
1;supply_node;2268.00;15.23;452.00;2.49;0
1;supply_node;2894.00;11.78;1402.00;5.08;0
1;supply_node;3137.00;10.23;1360.00;1.73;0
1;supply_node;2573.00;11.75;559.00;3.21;0
1;supply_node;3651.00;13.68;885.00;0.97;0
1;supply_node;2931.00;9.60;882.00;3.91;0
1;supply_node;2325.00;19.68;602.00;5.38;0
1;supply_node;2584.00;13.28;648.00;3.14;0
1;supply_node;3331.00;10.85;1884.00;4.62;0
1;supply_node;4072.00;11.35;967.00;1.28;0
1;supply_node;2660.00;12.12;489.00;3.86;0
1;supply_node;3608.00;9.55;705.00;0.51;0
1;supply_node;2255.00;11.53;1443.00;3.44;0
1;supply_node;2634.00;11.93;1629.00;6.03;0
1;supply_node;3899.00;11.98;924.00;2.68;0
1;supply_node;3590.00;11.10;1373.00;4.16;0
1;supply_node;3255.00;10.43;1154.00;1.92;0
1;supply_node;3357.00;14.65;40.00;4.86;0
1;supply_node;2814.00;12.38;334.00;0.05;0
1;supply_node;3217.00;16.52;1725.00;2.98;0
1;supply_node;3454.00;14.75;29.00;5.57;0
1;supply_node;4660.00;12.45;1667.00;2.22;0
1;supply_node;2973.00;13.45;460.00;5.16;0
1;supply_node;3160.00;10.07;1049.00;1.46;0
1;supply_node;3958.00;13.40;1014.00;4.40;0
1;supply_node;3516.00;11.95;1238.00;5.87;0
1;supply_node;2349.00;11.43;947.00;3.63;0
1;supply_node;3216.00;14.43;36.00;0.28;0
1;supply_node;2820.00;10.25;988.00;1.77;0
1;supply_node;3253.00;15.18;346.00;5.81;0
1;supply_node;3879.00;13.53;1048.00;1.00;0
1;supply_node;2346.00;11.68;114.00;3.93;0
1;supply_node;3741.00;13.73;1123.00;1.70;0
1;supply_node;2280.00;10.98;1320.00;3.17;0
1;supply_node;3732.00;10.03;1476.00;6.11;0
1;supply_node;3728.00;13.25;1284.00;2.41;0
1;supply_node;2798.00;12.50;511.00;5.35;0
1;supply_node;2568.00;12.25;334.00;2.00;0
1;supply_node;2306.00;12.05;78.00;4.58;0
1;supply_node;2300.00;16.35;699.00;1.24;0
1;supply_node;2433.00;12.07;417.00;2.71;0
1;supply_node;3534.00;11.10;1469.00;0.47;0
1;supply_node;3630.00;12.05;949.00;1.95;0
1;supply_node;3604.00;16.70;303.00;4.89;0
1;supply_node;2465.00;11.80;1775.00;2.65;0
1;supply_node;3485.00;12.70;1295.00;4.12;0
1;supply_node;3565.00;14.12;344.00;0.77;0
1;supply_node;4046.00;10.10;639.00;3.36;0
1;supply_node;3589.00;11.35;810.00;0.01;0
1;supply_node;4310.00;13.68;760.00;2.95;0
1;supply_node;3323.00;9.85;1365.00;5.53;0
1;supply_node;3157.00;11.03;1574.00;2.19;0
1;supply_node;3146.00;17.23;1823.00;3.66;0
1;supply_node;3830.00;13.55;1462.00;1.42;0
1;supply_node;2958.00;20.25;1750.00;4.36;0
1;supply_node;4365.00;13.85;811.00;5.84;0
1;supply_node;3689.00;12.60;1505.00;3.59;0
1;supply_node;4669.00;11.70;1735.00;5.07;0
1;supply_node;3443.00;10.05;738.00;1.73;0
1;supply_node;4257.00;15.32;669.00;5.77;0
1;supply_node;2385.00;11.85;1624.00;0.96;0
1;supply_node;3624.00;11.75;1501.00;3.90;0
1;supply_node;2430.00;12.35;1258.00;0.20;0
1;supply_node;3083.00;21.33;1813.00;3.14;0
1;supply_node;2464.00;11.15;32.00;6.07;0
1;supply_node;3167.00;10.35;1218.00;2.37;0
1;supply_node;4069.00;10.65;1903.00;5.31;0
1;supply_node;2613.00;12.00;1596.00;0.50;0
1;supply_node;4130.00;13.20;1242.00;4.54;0
1;supply_node;3706.00;13.30;1179.00;1.20;0
1;supply_node;3095.00;10.18;1387.00;2.68;0
1;supply_node;3043.00;20.12;1683.00;0.43;0
1;supply_node;3563.00;12.65;1103.00;1.91;0
1;supply_node;3828.00;11.98;844.00;4.85;0
1;supply_node;4191.00;10.43;1137.00;1.15;0
1;supply_node;4697.00;14.20;1606.00;4.08;0
1;supply_node;3333.00;14.30;302.00;0.74;0
1;supply_node;2682.00;11.00;245.00;3.32;0
1;supply_node;3324.00;11.35;448.00;6.26;0
1;supply_node;4442.00;12.50;1016.00;1.45;0
1;supply_node;3379.00;10.30;833.00;4.39;0
1;supply_node;2507.00;11.70;1572.00;2.15;0
1;supply_node;2285.00;12.15;1624.00;3.63;0
1;supply_node;4257.00;13.80;1192.00;0.28;0
1;supply_node;3430.00;11.88;1288.00;2.87;0
1;supply_node;3405.00;15.57;221.00;5.80;0
1;supply_node;4079.00;11.05;548.00;2.45;0
1;supply_node;3215.00;22.60;1786.00;5.03;0
1;supply_node;3895.00;12.88;1549.00;1.69;0
1;supply_node;4257.00;13.68;1306.00;3.17;0
1;supply_node;4167.00;12.40;1330.00;0.92;0
1;supply_node;3445.00;9.50;1416.00;3.86;0
1;supply_node;2271.00;12.30;1531.00;5.34;0
1;supply_node;3831.00;11.40;608.00;3.10;0
1;supply_node;3081.00;20.80;1651.00;4.57;0
1;supply_node;4209.00;14.30;1288.00;1.23;0
1;supply_node;3176.00;11.45;535.00;5.27;0
1;supply_node;2533.00;12.35;66.00;0.46;0
1;supply_node;3465.00;13.65;340.00;3.40;0
1;supply_node;3332.00;11.70;481.00;5.99;0
1;supply_node;2447.00;11.45;139.00;2.64;0
1;supply_node;3179.00;14.73;337.00;5.57;0
1;supply_node;4189.00;11.10;1222.00;1.87;0
1;supply_node;2647.00;9.78;1261.00;4.81;0
1;supply_node;3552.00;11.00;1174.00;0.01;0
1;supply_node;4567.00;12.53;1713.00;4.05;0
1;supply_node;3398.00;12.60;430.00;5.52;0
1;supply_node;2542.00;13.68;1672.00;2.18;0
1;supply_node;4245.00;14.32;1257.00;6.22;0
1;supply_node;3494.00;15.50;327.00;1.41;0
1;supply_node;2287.00;13.62;1672.00;4.35;0
1;supply_node;3787.00;13.18;931.00;0.65;0
1;supply_node;4272.00;11.07;1026.00;3.59;0
1;supply_node;4159.00;11.50;1974.00;0.24;0
1;supply_node;4144.00;11.48;1919.00;2.82;0
1;supply_node;2455.00;10.68;468.00;5.76;0
1;supply_node;3076.00;18.35;236.00;0.96;0
1;supply_node;2285.00;11.70;1767.00;5.00;0
1;supply_node;3243.00;16.23;52.00;1.65;0
1;supply_node;2493.00;10.82;610.00;3.13;0
1;supply_node;2593.00;11.10;1569.00;0.89;0
1;supply_node;2292.00;11.93;1193.00;2.36;0
1;supply_node;4391.00;13.10;883.00;5.30;0
1;supply_node;2334.00;13.48;1664.00;3.06;0
1;supply_node;4172.00;11.53;1620.00;4.54;0
1;supply_node;3804.00;12.50;1558.00;1.19;0
1;supply_node;4237.00;12.20;1662.00;3.78;0
1;supply_node;2566.00;10.78;17.00;0.43;0
1;supply_node;4426.00;12.43;991.00;3.36;0
1;supply_node;4210.00;10.10;1119.00;5.94;0
1;supply_node;3081.00;22.85;1841.00;2.60;0
1;supply_node;4612.00;12.05;1725.00;4.08;0
1;supply_node;4360.00;13.28;998.00;1.83;0
1;supply_node;3940.00;10.20;949.00;4.78;0
1;supply_node;2643.00;15.40;1771.00;6.25;0
1;supply_node;2767.00;10.25;121.00;4.01;0
1;supply_node;4526.00;12.55;1052.00;5.49;0
1;supply_node;3966.00;11.90;763.00;2.14;0
1;supply_node;2973.00;11.70;1260.00;4.72;0
1;supply_node;3049.00;17.00;16.00;1.38;0
1;supply_node;3768.00;13.25;478.00;4.31;0
1;supply_node;3235.00;13.25;12.00;0.62;0
1;supply_node;3500.00;13.80;113.00;3.55;0
1;supply_node;3701.00;14.55;317.00;5.03;0
1;supply_node;3993.00;12.20;1030.00;1.68;0
1;supply_node;3968.00;9.95;925.00;5.72;0
1;supply_node;2667.00;12.90;1016.00;0.92;0
1;supply_node;3891.00;12.03;1112.00;3.85;0
1;supply_node;4200.00;14.15;759.00;0.16;0
1;supply_node;3305.00;13.68;1767.00;3.09;0
1;supply_node;2501.00;18.27;1808.00;6.03;0
1;supply_node;2969.00;9.50;815.00;2.32;0
1;supply_node;2439.00;14.32;1185.00;5.27;0
1;supply_node;4177.00;10.30;1101.00;0.46;0
1;supply_node;3441.00;9.50;871.00;4.50;0
1;supply_node;4311.00;11.23;1728.00;1.15;0
1;supply_node;2960.00;15.32;1668.00;2.63;0
1;supply_node;4236.00;10.95;1076.00;0.39;0
1;supply_node;3367.00;11.68;416.00;1.87;0
1;supply_node;3740.00;12.30;996.00;4.80;0
1;supply_node;2486.00;9.50;1517.00;2.56;0
1;supply_node;3052.00;13.07;449.00;4.04;0
1;supply_node;3383.00;9.95;555.00;0.69;0
1;supply_node;2362.00;14.95;1208.00;3.28;0
1;supply_node;3562.00;10.12;1360.00;6.21;0
1;supply_node;4338.00;13.35;963.00;2.87;0
1;supply_node;2559.00;13.50;484.00;5.45;0
1;supply_node;2349.00;10.82;1365.00;2.10;0
1;supply_node;4167.00;11.60;902.00;3.58;0
1;supply_node;2622.00;10.00;1512.00;1.34;0
1;supply_node;4185.00;12.60;486.00;2.81;0
1;supply_node;4306.00;14.35;885.00;5.76;0
1;supply_node;3657.00;11.45;1302.00;3.51;0
1;supply_node;4257.00;11.10;992.00;4.99;0
1;supply_node;3184.00;17.20;1767.00;1.64;0
1;supply_node;3267.00;9.50;789.00;4.23;0
1;supply_node;3665.00;12.43;1079.00;0.88;0
1;supply_node;3894.00;13.20;537.00;3.81;0
1;supply_node;3108.00;19.12;1998.00;0.11;0
1;supply_node;4601.00;12.98;1688.00;3.05;0
1;supply_node;3653.00;10.90;1373.00;4.53;0
1;supply_node;4595.00;12.60;1280.00;2.29;0
1;supply_node;3254.00;13.93;283.00;5.23;0
1;supply_node;3522.00;12.95;98.00;0.42;0
1;supply_node;3290.00;17.55;1810.00;4.46;0
1;supply_node;2882.00;12.00;252.00;5.94;0
1;supply_node;3905.00;14.80;1085.00;2.59;0
1;supply_node;2258.00;14.45;255.00;0.35;0
1;supply_node;4383.00;13.20;795.00;1.83;0
1;supply_node;2423.00;12.60;1753.00;4.76;0
1;supply_node;2296.00;11.20;1407.00;1.07;0
1;supply_node;3885.00;14.93;992.00;4.00;0
1;supply_node;2503.00;15.32;191.00;0.65;0
1;supply_node;3678.00;15.30;345.00;3.24;0
1;supply_node;4470.00;13.65;1030.00;6.18;0
1;supply_node;2558.00;11.25;242.00;1.37;0
1;supply_node;3390.00;10.00;946.00;5.41;0
1;supply_node;2588.00;20.43;1821.00;2.07;0
1;supply_node;3915.00;11.38;828.00;3.54;0
1;supply_node;4169.00;13.05;1260.00;1.30;0
1;supply_node;3477.00;12.80;420.00;2.78;0
1;supply_node;3550.00;11.30;1851.00;5.72;0
1;supply_node;3048.00;11.55;1341.00;2.02;0
1;supply_node;2555.00;12.28;1643.00;4.95;0
1;supply_node;2633.00;13.85;759.00;1.60;0
1;supply_node;3102.00;18.60;1693.00;3.09;0
1;supply_node;2915.00;10.00;741.00;0.84;0
1;supply_node;4649.00;13.90;1617.00;2.32;0
1;supply_node;3669.00;12.60;978.00;5.25;0
1;supply_node;3222.00;9.98;1239.00;3.02;0
1;supply_node;2815.00;12.10;834.00;4.49;0
1;supply_node;2479.00;11.75;1411.00;1.14;0
1;supply_node;2565.00;11.80;1498.00;3.73;0
1;supply_node;2327.00;12.90;1805.00;0.38;0
1;supply_node;3372.00;15.05;232.00;3.32;0
1;supply_node;2252.00;9.80;55.00;5.90;0
1;supply_node;3711.00;11.00;682.00;2.56;0
1;supply_node;3004.00;9.68;724.00;4.03;0
1;supply_node;4184.00;13.20;843.00;1.79;0
1;supply_node;3241.00;9.95;1589.00;4.72;0
1;supply_node;3032.00;11.55;1075.00;6.21;0
1;supply_node;3792.00;13.78;702.00;3.96;0
1;supply_node;2558.00;13.65;798.00;5.44;0
1;supply_node;2800.00;9.85;1245.00;2.09;0
1;supply_node;3402.00;11.10;387.00;6.14;0
1;supply_node;2795.00;11.25;1474.00;1.33;0
1;supply_node;3848.00;13.53;1669.00;4.27;0
1;supply_node;4461.00;11.65;1740.00;0.57;0
1;supply_node;3707.00;11.80;1059.00;3.51;0
1;supply_node;3194.00;12.50;1623.00;4.98;0
1;supply_node;4169.00;12.18;1912.00;2.74;0
1;supply_node;4257.00;11.75;1160.00;5.68;0
1;supply_node;2443.00;15.35;219.00;0.87;0
1;supply_node;3119.00;10.78;868.00;4.91;0
1;supply_node;4162.00;13.48;1207.00;0.11;0
1;supply_node;3809.00;12.50;733.00;3.05;0
1;supply_node;3773.00;14.20;1132.00;0.80;0
1;supply_node;2372.00;11.57;221.00;2.28;0
1;supply_node;4012.00;10.50;1780.00;5.22;0
1;supply_node;4685.00;11.80;1708.00;1.52;0
1;supply_node;3355.00;10.32;1264.00;4.45;0
1;supply_node;3605.00;12.03;1552.00;1.11;0
1;supply_node;2383.00;10.20;1486.00;3.69;0
1;supply_node;3556.00;10.65;1912.00;0.35;0
1;supply_node;4412.00;14.05;1024.00;1.82;0
1;supply_node;3972.00;13.65;500.00;5.86;0
1;supply_node;3780.00;12.55;638.00;2.52;0
1;supply_node;4584.00;12.90;1340.00;4.00;0
1;supply_node;4656.00;11.25;1380.00;1.75;0
1;supply_node;3595.00;11.82;1408.00;3.23;0
1;supply_node;3420.00;9.62;1464.00;6.17;0
1;supply_node;3339.00;15.00;269.00;3.93;0
1;supply_node;4346.00;14.32;1208.00;5.40;0
1;supply_node;4251.00;15.12;835.00;2.05;0
1;supply_node;4219.00;14.40;1240.00;4.64;0
1;supply_node;4446.00;11.25;1812.00;1.29;0
1;supply_node;4242.00;10.62;947.00;4.23;0
1;supply_node;4001.00;12.93;466.00;0.53;0
1;supply_node;2288.00;19.40;759.00;3.47;0
1;supply_node;3763.00;12.95;1675.00;4.94;0
